4803_14204.html,1,1,L,記号,アルファベット,,,,,L,エル,エル
4803_14204.html,1,2,e,記号,アルファベット,,,,,e,イー,イー
4803_14204.html,1,3,vent,名詞,固有名詞,組織,,,,vent,vent,vent
4803_14204.html,1,4,s,記号,アルファベット,,,,,s,エス,エス
4803_14204.html,1,5,e,記号,アルファベット,,,,,e,イー,イー
4803_14204.html,1,6,lve,名詞,固有名詞,組織,,,,lve,lve,lve
4803_14204.html,1,7,",",記号,読点,,,,,"""","""",""""
4803_14204.html,1,8,i,記号,アルファベット,,,,,i,アイ,アイ
4803_14204.html,1,9,l,記号,アルファベット,,,,,l,エル,エル
4803_14204.html,1,10,faut,名詞,固有名詞,組織,,,,faut,faut,faut
4803_14204.html,1,11,tenter,名詞,一般,,,,,tenter,tenter,tenter
4803_14204.html,1,12,d,記号,アルファベット,,,,,d,ディー,ディー
4803_14204.html,1,13,e,記号,アルファベット,,,,,e,イー,イー
4803_14204.html,1,14,vivre,名詞,一般,,,,,vivre,vivre,vivre
4803_14204.html,1,15,.,記号,句点,,,,,.,.,.
4803_14204.html,2,1,PAUL,感動詞,,,,,,PAUL,PAUL,PAUL
4803_14204.html,2,2,VALRY,感動詞,,,,,,VALRY,VALRY,VALRY
4803_14204.html,3,1,序曲,名詞,一般,,,,,序曲,ジョキョク,ジョキョク
4803_14204.html,4,1,それら,名詞,代名詞,一般,,,,それら,ソレラ,ソレラ
4803_14204.html,4,2,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,4,3,夏,名詞,一般,,,,,夏,ナツ,ナツ
4803_14204.html,4,4,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,4,5,日々,名詞,副詞可能,,,,,日々,ヒビ,ヒビ
4803_14204.html,4,6,、,記号,読点,,,,,、,、,、
4803_14204.html,4,7,一,名詞,数,,,,,一,イチ,イチ
4803_14204.html,4,8,面,名詞,接尾,助数詞,,,,面,メン,メン
4803_14204.html,4,9,に,助詞,格助詞,一般,,,,に,ニ,ニ
4803_14204.html,4,10,薄,名詞,一般,,,,,薄,ススキ,ススキ
4803_14204.html,4,11,の,助詞,格助詞,一般,,,,の,ノ,ノ
4803_14204.html,4,12,生い茂っ,動詞,自立,,,五段・ラ行,連用タ接続,生い茂る,オイシゲッ,オイシゲッ
4803_14204.html,4,13,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,4,14,草原,名詞,一般,,,,,草原,ソウゲン,ソーゲン
4803_14204.html,4,15,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,4,16,中,名詞,非自立,副詞可能,,,,中,ナカ,ナカ
4803_14204.html,4,17,で,助詞,格助詞,一般,,,,で,デ,デ
4803_14204.html,4,18,、,記号,読点,,,,,、,、,、
4803_14204.html,4,19,お前,名詞,代名詞,一般,,,,お前,オマエ,オマエ
4803_14204.html,4,20,が,助詞,格助詞,一般,,,,が,ガ,ガ
4803_14204.html,4,21,立っ,動詞,自立,,,五段・タ行,連用タ接続,立つ,タッ,タッ
4803_14204.html,4,22,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,4,23,まま,名詞,非自立,副詞可能,,,,まま,ママ,ママ
4803_14204.html,4,24,熱心,名詞,形容動詞語幹,,,,,熱心,ネッシン,ネッシン
4803_14204.html,4,25,に,助詞,副詞化,,,,,に,ニ,ニ
4803_14204.html,4,26,絵,名詞,一般,,,,,絵,エ,エ
4803_14204.html,4,27,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
4803_14204.html,4,28,描い,動詞,自立,,,五段・カ行イ音便,連用タ接続,描く,エガイ,エガイ
4803_14204.html,4,29,て,助詞,接続助詞,,,,,て,テ,テ
4803_14204.html,4,30,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
4803_14204.html,4,31,と,助詞,接続助詞,,,,,と,ト,ト
4803_14204.html,4,32,、,記号,読点,,,,,、,、,、
4803_14204.html,4,33,私,名詞,代名詞,一般,,,,私,ワタシ,ワタシ
4803_14204.html,4,34,は,助詞,係助詞,,,,,は,ハ,ワ
4803_14204.html,4,35,いつも,副詞,一般,,,,,いつも,イツモ,イツモ
4803_14204.html,4,36,その,連体詞,,,,,,その,ソノ,ソノ
4803_14204.html,4,37,傍ら,名詞,副詞可能,,,,,傍ら,カタワラ,カタワラ
4803_14204.html,4,38,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,4,39,一,名詞,数,,,,,一,イチ,イチ
4803_14204.html,4,40,本,名詞,接尾,助数詞,,,,本,ホン,ホン
4803_14204.html,4,41,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,4,42,白樺,名詞,一般,,,,,白樺,シラカンバ,シラカンバ
4803_14204.html,4,43,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,4,44,木蔭,名詞,一般,,,,,木蔭,コカゲ,コカゲ
4803_14204.html,4,45,に,助詞,格助詞,一般,,,,に,ニ,ニ
4803_14204.html,4,46,身,名詞,一般,,,,,身,ミ,ミ
4803_14204.html,4,47,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
4803_14204.html,4,48,横たえ,動詞,自立,,,一段,連用形,横たえる,ヨコタエ,ヨコタエ
4803_14204.html,4,49,て,助詞,接続助詞,,,,,て,テ,テ
4803_14204.html,4,50,い,動詞,非自立,,,一段,連用形,いる,イ,イ
4803_14204.html,4,51,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,4,52,もの,名詞,非自立,一般,,,,もの,モノ,モノ
4803_14204.html,4,53,だっ,助動詞,,,,特殊・ダ,連用タ接続,だ,ダッ,ダッ
4803_14204.html,4,54,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,4,55,。,記号,句点,,,,,。,。,。
4803_14204.html,5,1,そうして,接続詞,,,,,,そうして,ソウシテ,ソーシテ
4803_14204.html,5,2,夕方,名詞,副詞可能,,,,,夕方,ユウガタ,ユーガタ
4803_14204.html,5,3,に,助詞,格助詞,一般,,,,に,ニ,ニ
4803_14204.html,5,4,なっ,動詞,自立,,,五段・ラ行,連用タ接続,なる,ナッ,ナッ
4803_14204.html,5,5,て,助詞,接続助詞,,,,,て,テ,テ
4803_14204.html,5,6,、,記号,読点,,,,,、,、,、
4803_14204.html,5,7,お前,名詞,代名詞,一般,,,,お前,オマエ,オマエ
4803_14204.html,5,8,が,助詞,格助詞,一般,,,,が,ガ,ガ
4803_14204.html,5,9,仕事,名詞,サ変接続,,,,,仕事,シゴト,シゴト
4803_14204.html,5,10,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
4803_14204.html,5,11,すませ,動詞,自立,,,一段,連用形,すませる,スマセ,スマセ
4803_14204.html,5,12,て,助詞,接続助詞,,,,,て,テ,テ
4803_14204.html,5,13,私,名詞,代名詞,一般,,,,私,ワタシ,ワタシ
4803_14204.html,5,14,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,5,15,そば,名詞,一般,,,,,そば,ソバ,ソバ
4803_14204.html,5,16,に,助詞,格助詞,一般,,,,に,ニ,ニ
4803_14204.html,5,17,来る,動詞,自立,,,カ変・来ル,基本形,来る,クル,クル
4803_14204.html,5,18,と,助詞,接続助詞,,,,,と,ト,ト
4803_14204.html,5,19,、,記号,読点,,,,,、,、,、
4803_14204.html,5,20,それから,接続詞,,,,,,それから,ソレカラ,ソレカラ
4803_14204.html,5,21,しばらく,副詞,助詞類接続,,,,,しばらく,シバラク,シバラク
4803_14204.html,5,22,私,名詞,代名詞,一般,,,,私,ワタシ,ワタシ
4803_14204.html,5,23,達,名詞,接尾,一般,,,,達,タチ,タチ
4803_14204.html,5,24,は,助詞,係助詞,,,,,は,ハ,ワ
4803_14204.html,5,25,肩,名詞,一般,,,,,肩,カタ,カタ
4803_14204.html,5,26,に,助詞,格助詞,一般,,,,に,ニ,ニ
4803_14204.html,5,27,手,名詞,一般,,,,,手,テ,テ
4803_14204.html,5,28,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
4803_14204.html,5,29,かけ合っ,動詞,自立,,,五段・ワ行促音便,連用タ接続,かけ合う,カケアッ,カケアッ
4803_14204.html,5,30,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,5,31,まま,名詞,非自立,副詞可能,,,,まま,ママ,ママ
4803_14204.html,5,32,、,記号,読点,,,,,、,、,、
4803_14204.html,5,33,遥か,副詞,一般,,,,,遥か,ハルカ,ハルカ
4803_14204.html,5,34,彼方,名詞,一般,,,,,彼方,カナタ,カナタ
4803_14204.html,5,35,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,5,36,、,記号,読点,,,,,、,、,、
4803_14204.html,5,37,縁,名詞,一般,,,,,縁,エニシ,エニシ
4803_14204.html,5,38,だけ,助詞,副助詞,,,,,だけ,ダケ,ダケ
4803_14204.html,5,39,茜色,名詞,一般,,,,,茜色,アカネイロ,アカネイロ
4803_14204.html,5,40,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
4803_14204.html,5,41,帯び,動詞,自立,,,一段,連用形,帯びる,オビ,オビ
4803_14204.html,5,42,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,5,43,入道雲,名詞,一般,,,,,入道雲,ニュウドウグモ,ニュードーグモ
4803_14204.html,5,44,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,5,45,むくむく,副詞,一般,,,,,むくむく,ムクムク,ムクムク
4803_14204.html,5,46,し,動詞,自立,,,サ変・スル,連用形,する,シ,シ
4803_14204.html,5,47,た,助動詞,,,,特殊・タ,基本形,た,タ,タ
4803_14204.html,5,48,塊,名詞,一般,,,,,塊,カタマリ,カタマリ
4803_14204.html,5,49,り,助動詞,,,,文語・リ,基本形,り,リ,リ
4803_14204.html,5,50,に,助詞,格助詞,一般,,,,に,ニ,ニ
4803_14204.html,5,51,覆わ,動詞,自立,,,五段・ワ行促音便,未然形,覆う,オオワ,オオワ
4803_14204.html,5,52,れ,動詞,接尾,,,一段,連用形,れる,レ,レ
4803_14204.html,5,53,て,助詞,接続助詞,,,,,て,テ,テ
4803_14204.html,5,54,いる,動詞,非自立,,,一段,基本形,いる,イル,イル
4803_14204.html,5,55,地平線,名詞,一般,,,,,地平線,チヘイセン,チヘイセン
4803_14204.html,5,56,の,助詞,連体化,,,,,の,ノ,ノ
4803_14204.html,5,57,方,名詞,非自立,一般,,,,方,ホウ,ホー
4803_14204.html,5,58,を,助詞,格助詞,一般,,,,を,ヲ,ヲ
4803_14204.html,5,59,眺め,動詞,自立,,,一段,連用形,眺める,ナガメ,ナガメ
4803_14204.html,5,60,やっ,動詞,非自立,,,五段・ラ行,連用タ接続,やる,ヤッ,ヤッ
4803_14204.html,5,61,て,助詞,接続助詞,,,,,て,テ,テ
4803_14204.html,5,62,い,動詞,非自立,,,一段,連用形,いる,イ,イ
